link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
749,人大会堂西路,5008,222,7,1,"LINESTRING (116.385576 39.90249, 116.38559 39.902168)",1,35.82,tertiary,5,,,,auto,
750,人大会堂西路,5008,7,222,1,"LINESTRING (116.38559 39.902168, 116.385576 39.90249)",1,35.82,tertiary,5,,,,auto,
751,人大会堂西路,5009,222,269,1,"LINESTRING (116.385576 39.90249, 116.38553 39.903301)",1,90.26,tertiary,5,,,,auto,
752,人大会堂西路,5009,269,222,1,"LINESTRING (116.38553 39.903301, 116.385576 39.90249)",1,90.26,tertiary,5,,,,auto,
753,南河沿大街,5144,163,165,1,"LINESTRING (116.400558 39.90982, 116.400567 39.910184)",1,40.48,secondary,4,,,,auto,
754,南河沿大街,5144,165,163,1,"LINESTRING (116.400567 39.910184, 116.400558 39.90982)",1,40.48,secondary,4,,,,auto,
755,南河沿大街,5145,163,161,1,"LINESTRING (116.400558 39.90982, 116.400568 39.90963)",1,21.14,secondary,4,,,,auto,
756,南河沿大街,5145,161,163,1,"LINESTRING (116.400568 39.90963, 116.400558 39.90982)",1,21.14,secondary,4,,,,auto,
757,,5325,159,156,1,"LINESTRING (116.402616 39.909284, 116.402621 39.909194)",1,10.02,residential,6,,,,auto,
758,,5325,156,159,1,"LINESTRING (116.402621 39.909194, 116.402616 39.909284)",1,10.02,residential,6,,,,auto,
759,,5326,159,205,1,"LINESTRING (116.402616 39.909284, 116.402589 39.909797)",1,57.09,residential,6,,,,auto,
760,,5326,205,159,1,"LINESTRING (116.402589 39.909797, 116.402616 39.909284)",1,57.09,residential,6,,,,auto,
761,南口袋胡同,5329,160,170,1,"LINESTRING (116.402431 39.90919, 116.401195 39.909163)",1,105.47,residential,6,,,,auto,
762,南口袋胡同,5329,170,160,1,"LINESTRING (116.401195 39.909163, 116.402431 39.90919)",1,105.47,residential,6,,,,auto,
763,南口袋胡同,5330,160,156,1,"LINESTRING (116.402431 39.90919, 116.402621 39.909194)",1,16.21,residential,6,,,,auto,
764,南口袋胡同,5330,156,160,1,"LINESTRING (116.402621 39.909194, 116.402431 39.90919)",1,16.21,residential,6,,,,auto,
765,大纱帽胡同,5333,157,156,1,"LINESTRING (116.402752 39.909188, 116.402621 39.909194)",1,11.19,residential,6,,,,auto,
766,大纱帽胡同,5333,156,157,1,"LINESTRING (116.402621 39.909194, 116.402752 39.909188)",1,11.19,residential,6,,,,auto,
767,大甜水井胡同,5336,270,51,1,"LINESTRING (116.402314 39.910627, 116.401128 39.910669)",1,101.26,residential,6,,,,auto,
768,大甜水井胡同,5336,51,270,1,"LINESTRING (116.401128 39.910669, 116.402314 39.910627)",1,101.26,residential,6,,,,auto,
769,大甜水井胡同,5337,51,270,1,"LINESTRING (116.401128 39.910669, 116.402314 39.910627)",1,101.26,residential,6,,,,auto,
770,大甜水井胡同,5337,270,51,1,"LINESTRING (116.402314 39.910627, 116.401128 39.910669)",1,101.26,residential,6,,,,auto,
771,大甜水井胡同,5338,51,48,1,"LINESTRING (116.401128 39.910669, 116.401054 39.910673)",1,6.33,residential,6,,,,auto,
772,大甜水井胡同,5338,48,51,1,"LINESTRING (116.401054 39.910673, 116.401128 39.910669)",1,6.33,residential,6,,,,auto,
