name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,347,11060647592,,112.9664890,28.1441760,,,,,
,348,11060647695,,112.9730980,28.1454040,,,,,
,349,11060647691,,112.9728810,28.1452520,,,,,
,350,663692317,,112.9729180,28.1453470,,,,,
,351,11060647694,,112.9722540,28.1451080,,,,,
,352,663692318,,112.9714220,28.1448160,,,,,
,353,11060647697,,112.9710990,28.1447290,,,,,
,354,663692326,,112.9668790,28.1445890,,,,,
,355,12547024650,,112.9668860,28.1446320,,,,,
,356,663707516,,112.9572080,28.1991950,,,,,
,357,663707518,,112.9594110,28.1991420,,,,,
,358,663707744,,112.9614180,28.1990660,,,,,
,359,663707623,,112.9727320,28.1985980,,,,,
,360,1957100870,,112.9735910,28.1985550,,,,,
,361,663708493,,112.9642550,28.1989950,,,,,
,362,1364193451,,112.9639930,28.1989980,,,,,
,363,663708495,,112.9614230,28.1991470,,,,,
,364,663708498,,112.9594120,28.1992230,,,,,
,365,663708501,,112.9575150,28.1992570,,,,,
,366,11939101780,,112.9571770,28.1992640,,,,,
,367,12083621903,,112.9574630,28.1992780,,,,,
,368,663708502,,112.9563380,28.1992980,,,,,
,369,663708508,,112.9507980,28.1994950,,,,,
,370,2618222364,,112.9497380,28.1995310,,,,,
,371,663708969,,112.9754100,28.1986230,,,,,
,372,1957101203,,112.9735870,28.1987180,,,,,
,373,663708970,,112.9732850,28.1987280,,,,,
,374,3924209348,,112.9727530,28.1987410,,,,,
,375,663708971,,112.9708900,28.1987880,,,,,
,376,3139866050,,112.9708890,28.1989790,,,,,
,377,663708973,,112.9681210,28.1989000,,,,,
,378,3945060366,,112.9663660,28.1989480,,,,,
,379,663709004,,112.9766420,28.1984650,,,,,
,380,1957101147,,112.9781070,28.1984080,,,,,
,381,663709749,,112.9486260,28.1995950,,,,,
,382,7792259535,,112.9470900,28.1996720,,,,,
,383,663709898,,112.9465550,28.1998560,,,,,
,384,9503036074,,112.9464910,28.1999000,,,,,
,385,663709915,,112.9474400,28.1995280,,,,,
,386,9503036108,,112.9497520,28.1994620,,,,,
,387,11117432832,,112.9477880,28.1994240,,,,,
,388,690107739,,112.9511880,28.1989730,,,,,
,389,9503036185,,112.9512030,28.1993020,,,,,
,390,9503036222,,112.9513020,28.1992340,,,,,
,391,690107771,,112.9510700,28.2016120,,,,,
,392,9503200329,,112.9512730,28.2015890,,,,,
,393,690107774,,112.9495050,28.2017890,,,,,
,394,9503200387,,112.9497440,28.2017600,,,,,
,395,9503200364,,112.9495010,28.2018650,,,,,
,396,690110666,,112.9453850,28.1449860,,,,,
,397,9455600440,,112.9453620,28.1455840,,,,,
,398,690110669,,112.9453290,28.1461640,,,,,
,399,690110671,,112.9453310,28.1466370,,,,,
,400,690110674,,112.9453580,28.1470760,,,,,
,401,9455600514,,112.9453920,28.1474540,,,,,
,402,690110676,,112.9456370,28.1494980,,,,,
,403,9455726643,,112.9457340,28.1504140,,,,,
,404,690110680,,112.9458350,28.1513600,,,,,
,405,9455726644,,112.9459050,28.1522000,,,,,
,406,690110683,,112.9459430,28.1528230,,,,,
,407,9455726645,,112.9459670,28.1536320,,,,,
,408,690110689,,112.9459820,28.1544250,,,,,
,409,690110691,,112.9459960,28.1551910,,,,,
,410,9455726661,,112.9459840,28.1552880,,,,,
,411,9455726682,,112.9460090,28.1553530,,,,,
,412,690110698,,112.9461090,28.1560130,,,,,
,413,9455726665,,112.9461630,28.1562730,,,,,
,414,690110700,,112.9462260,28.1565500,,,,,
,415,690110709,,112.9464400,28.1571840,,,,,
,416,690110710,,112.9474920,28.1595290,,,,,
,417,9501052876,,112.9475640,28.1597420,,,,,
,418,690110712,,112.9477630,28.1602520,,,,,
,419,690110713,,112.9479900,28.1609470,,,,,
,420,11119828134,,112.9480880,28.1612980,,,,,
,421,690110715,,112.9482250,28.1619300,,,,,
,422,690110717,,112.9482940,28.1622930,,,,,
,423,690110719,,112.9483930,28.1629630,,,,,
,424,690110721,,112.9484890,28.1637230,,,,,
,425,690110723,,112.9485390,28.1645630,,,,,
,426,11119828136,,112.9485500,28.1650140,,,,,
,427,690110726,,112.9485370,28.1654650,,,,,
,428,9441043104,,112.9485040,28.1659700,,,,,
,429,690110728,,112.9484860,28.1662490,,,,,
,430,11117432846,,112.9484180,28.1668660,,,,,
,431,690110730,,112.9482230,28.1685700,,,,,
,432,11117432845,,112.9481770,28.1690070,,,,,
,433,690110732,,112.9479820,28.1698620,,,,,
,434,3640667724,,112.9477040,28.1723200,,,,,
,435,690110734,,112.9474760,28.1741870,,,,,
