name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,161,5926913407,,116.3841470,39.9133510,,,,,
,162,9558340693,,116.3933020,39.9220000,,,,,
,163,260560353,signal,116.3875360,39.9217830,,,,,
,164,12838104840,,116.3875350,39.9218480,,,,,
,165,9796114007,,116.3888790,39.9218330,,,,,
,166,262773666,signal,116.4125870,39.8998810,,,,,
,167,1363488710,,116.4125330,39.8998690,,,,,
,168,262773667,,116.4135420,39.9000270,,,,,
,169,342820541,,116.4132550,39.8999620,,,,,
,170,262773668,,116.4138370,39.9001320,,,,,
,171,11059812307,,116.4137780,39.9001110,,,,,
,172,262773669,,116.4140390,39.9002160,,,,,
,173,262773670,,116.4142830,39.9003480,,,,,
,174,262773671,,116.4145750,39.9005410,,,,,
,175,262773760,,116.4136570,39.8993810,,,,,
,176,9671588872,,116.4138200,39.8993480,,,,,
,177,262773794,,116.4127530,39.8995770,,,,,
,178,11059733489,,116.4130280,39.8995690,,,,,
,179,266108997,,116.4116700,39.9106520,,,,,
,180,8809675553,,116.4118400,39.9106540,,,,,
,181,8809675554,,116.4116680,39.9107300,,,,,
,182,12067245596,,116.4116700,39.9106290,,,,,
,183,266109027,,116.4116840,39.9100910,,,,,
,184,7825512429,,116.4116830,39.9101220,,,,,
,185,4697742924,,116.4116850,39.9100530,,,,,
,186,266109063,,116.4116520,39.9113430,,,,,
,187,12544983526,,116.4118110,39.9113440,,,,,
,188,8245510087,,116.4116470,39.9115200,,,,,
,189,266109099,,116.4116150,39.9127670,,,,,
,190,12543078095,,116.4115230,39.9127660,,,,,
,191,12544983527,,116.4117780,39.9127690,,,,,
,192,12543078098,,116.4116090,39.9130010,,,,,
,193,2383241731,,116.4116230,39.9124660,,,,,
,194,266111533,,116.4113860,39.9191170,,,,,
,195,340259262,,116.4113680,39.9197510,,,,,
,196,9936659080,,116.4113930,39.9188600,,,,,
,197,266111536,,116.4114050,39.9184010,,,,,
,198,12543092627,,116.4113990,39.9186200,,,,,
,199,9936659081,,116.4114120,39.9181570,,,,,
,200,266111539,,116.4115160,39.9155760,,,,,
,201,12544983539,,116.4116370,39.9155780,,,,,
,202,12543092621,,116.4113840,39.9155760,,,,,
,203,266112544,,116.4114840,39.9162680,,,,,
,204,2056636800,,116.4115340,39.9151650,,,,,
,205,12543092605,,116.4114240,39.9155000,,,,,
,206,266111541,,116.4149470,39.9156260,,,,,
,207,1976153478,,116.4140980,39.9156190,,,,,
,208,266111654,,116.4008010,39.9169660,,,,,
,209,341202030,,116.4023160,39.9170360,,,,,
,210,1858572388,,116.4005330,39.9169570,,,,,
,211,341203021,,116.4007290,39.9186180,,,,,
,212,10125648476,,116.4022770,39.9139790,,,,,
,213,733859109,,116.4008930,39.9149060,,,,,
,214,733859194,,116.4019260,39.9116620,,,,,
,215,733859920,,116.4009860,39.9126080,,,,,
,216,266111657,,116.4010540,39.9106730,,,,,
,217,8809675592,,116.4010570,39.9105800,,,,,
,218,8809675591,,116.4010510,39.9107720,,,,,
,219,8809675587,,116.4011280,39.9106690,,,,,
,220,266111658,,116.4005720,39.9106530,,,,,
,221,8809675589,,116.4007080,39.9106560,,,,,
,222,6131080440,,116.4005720,39.9105920,,,,,
,223,266112330,signal,116.4051530,39.9091460,,,,,
,224,12492811782,,116.4051930,39.9091460,,,,,
,225,12492811781,,116.4051170,39.9091440,,,,,
,227,1742929862,,116.4076200,39.9101120,,,,,
,228,12067535803,,116.4085930,39.9092040,,,,,
,230,266112332,,116.4116330,39.9091490,,,,,
,232,266112346,,116.4061420,39.9106580,,,,,
,233,10274394486,,116.4061150,39.9118270,,,,,
,234,1742929874,,116.4075570,39.9107190,,,,,
,235,2001379154,,116.4050770,39.9106220,,,,,
,236,266112347,,116.4076370,39.9107200,,,,,
,237,733859065,,116.4076570,39.9114060,,,,,
,238,266112348,signal,116.4077440,39.9140150,,,,,
,239,9494762505,,116.4077420,39.9141360,,,,,
,240,266112396,signal,116.4077130,39.9128300,,,,,
